20131221104500,46912224
20131221110000,49916756
20131221111500,47428954
20131221113000,47625601
20131221114500,46369918
20131221120000,41636877
20131221121500,44267494
20131221123000,36508809
20131221124500,54091043
20131221130000,50012995
20131221131500,47468672
20131221133000,50148777
20131221134500,51792796
20131221140000,43773418
20131221141500,54994916
20131221143000,47255737
20131221144500,50337221
20131221150000,49636280
20131221151500,51868630
20131221153000,52637039
20131221154500,41777357
20131221160000,45762218
20131221161500,49710769
20131221163000,44515255
20131221164500,39949631
20131221170000,45369792
20131221171500,42169883
20131221173000,41324388
20131221174500,42027649
20131222080000,44853474
20131222081500,49095873
20131222083000,46239134
20131222084500,47295732
20131222090000,47489441
20131222091500,43163967
20131222093000,45909819
20131222094500,43171854
20131222100000,53839577
20131222101500,51605894
20131222103000,46682686
20131222104500,45977190
20131222110000,50782764
20131222111500,46600191
20131222113000,52297325
20131222114500,53461199
20131222120000,44600895
20131222121500,47163077
20131222123000,39933298
20131222124500,46990061
20131222130000,42863271
20131222131500,45340277
20131222133000,50381171
20131222134500,44352377
20131222140000,52762481
20131222141500,51931047
20131222143000,52066579
20131222144500,48339184
20131222150000,54188908
20131222151500,50190409
20131222153000,48513960
20131222154500,48788065
20131222160000,46997356
20131222161500,44561199
20131222163000,47107278
20131222164500,43396026
20131222170000,41912365
20131222171500,39824623
20131222173000,38942676
20131222174500,39513097
20131223080000,41737544
20131223081500,43226049
20131223083000,42156884
20131223084500,41311295
20131223090000,42145584
20131223091500,42586353
20131223093000,43963000
20131223094500,41100748
20131223100000,43048817
20131223101500,41232620
20131223103000,49806721
20131223104500,47035217
20131223110000,45328473
20131223111500,45028356
20131223113000,47046695
20131223114500,51333869
20131223120000,41926707
20131223121500,38384170
20131223123000,34404982
20131223124500,46834866
20131223130000,47822681
20131223131500,47977505
20131223133000,52939150
20131223134500,42090547
20131223140000,45709505
20131223141500,36457170
20131223143000,51178715
20131223144500,39278372
20131223150000,52365303
20131223151500,48169631
20131223153000,48200050
20131223154500,47706675
20131223160000,48963013
20131223161500,47396410
20131223163000,49521776
20131223164500,45233332
20131223170000,41726253
20131223171500,40405020
20131223173000,38433081
20131223174500,49328192
20131224080000,38521702
20131224081500,43585016
20131224083000,45480232
20131224084500,43572731
20131224090000,40212869
20131224091500,43764828
20131224093000,46804572
20131224094500,40076853
20131224100000,39017177
20131224101500,47574870
20131224103000,49138460
20131224104500,42131586
20131224110000,50362021
20131224111500,41388441
20131224113000,49047929
20131224114500,45407329
20131224120000,50771384
20131224121500,50154029
20131224123000,50026808
20131224124500,49767192
20131224130000,49137968
20131224131500,49332244
20131224133000,50467162
20131224134500,50192465
20131224140000,43715218
20131224141500,42993867
20131224143000,46836384
20131224144500,46105764
20131224150000,46171794
20131224151500,45989123
20131224153000,45861539
20131224154500,43666080
20131224160000,47700205
20131224161500,47465391
20131224163000,43788910
20131224164500,46319780
20131224170000,45601424
20131224171500,41783422
20131224173000,42057648
20131224174500,46672220
20131225080000,45266482
20131225081500,48618282
20131225083000,45902545
20131225084500,46090579
20131225090000,41188129
20131225091500,48945915
20131225093000,46569930
20131225094500,44336763
20131225100000,43823176
20131225101500,43877061
20131225103000,45933413
20131225104500,47595213
20131225110000,46270774
20131225111500,51551839
20131225113000,39113940
20131225114500,45489188
20131225120000,50408045
20131225121500,49887297
20131225123000,50172889
20131225124500,44206741
20131225130000,44813048
20131225131500,48841952
20131225133000,45571053
20131225134500,55494347
20131225140000,42846278
20131225141500,44723740
20131225143000,46538902
20131225144500,46624052
20131225150000,39807272
20131225151500,42236114
20131225153000,40686212
20131225154500,40349719
20131225160000,45609305
20131225161500,43333083
20131225163000,43697283
20131225164500,43553073
20131225170000,45046771
20131225171500,44993562
20131225173000,39009645
20131225174500,42234095
20131226080000,46014278
20131226081500,45744817
20131226083000,41930741
20131226084500,39125621
20131226090000,42541006
20131226091500,45921826
20131226093000,42009922
20131226094500,43966555
20131226100000,49673730
20131226101500,39922959
20131226103000,42028092
20131226104500,50909986
20131226110000,43131865
20131226111500,42016162
20131226113000,43313561
20131226114500,47327534
20131226120000,44564543
20131226121500,47083363
20131226123000,44398113
20131226124500,46435579
20131226130000,48294083
20131226131500,42806396
20131226133000,42372347
20131226134500,42915083
20131226140000,43481754
20131226141500,44658578
20131226143000,42733175
20131226144500,43139712
20131226150000,47598885
20131226151500,44483003
20131226153000,51721324
20131226154500,44029701
20131226160000,40939554
20131226161500,43446568
20131226163000,39678661
20131226164500,39694986
20131226170000,40872086
20131226171500,40314065
20131226173000,43442273
20131226174500,49595925
20131227080000,47679027
20131227081500,40056619
20131227083000,44677324
20131227084500,42254535
20131227090000,42153763
20131227091500,40250252
20131227093000,43735464
20131227094500,41588113
20131227100000,40220787
20131227101500,44706451
20131227103000,42361921
20131227104500,42489408
20131227110000,44760277
20131227111500,42255349
20131227113000,41667983
20131227114500,45484065
20131227120000,40946273
20131227121500,38594545
20131227123000,38863929
20131227124500,41291523
20131227130000,41252863
20131227131500,38260165
20131227133000,42359264
20131227134500,42789660
20131227140000,38876262
20131227141500,38625815
20131227143000,42561884
20131227144500,42908837
20131227150000,42003968
20131227151500,42577070
20131227153000,37795423
20131227154500,43174153
20131227160000,41851383
20131227161500,44279701
20131227163000,38604069
20131227164500,38466375
20131227170000,40937757
20131227171500,46171164
20131227173000,44126323
20131227174500,54517293
20131228080000,41559353
20131228081500,42196474
20131228083000,40225403
20131228084500,41634259
20131228090000,44836283
20131228091500,38734775
20131228093000,43902387
20131228094500,47931133
20131228100000,39793777
20131228101500,42162914
20131228103000,43831706
20131228104500,38432322
20131228110000,40622186
20131228111500,41238962
20131228113000,41929256
20131228114500,38197812
20131228120000,36432603
20131228121500,41701179
20131228123000,40620907
20131228124500,41861762
20131228130000,42420431
20131228131500,36817893
20131228133000,37893842
20131228134500,43831377
20131228140000,41101902
20131228141500,40843789
20131228143000,43618842
20131228144500,42756116
20131228150000,42433221
20131228151500,42937026
20131228153000,41984479
20131228154500,42963486
20131228160000,43614461
20131228161500,37990560
20131228163000,39950340
20131228164500,38772684
20131228170000,40762041
20131228171500,38265650
20131228173000,52636759
20131228174500,53175969
20131229080000,36576312
20131229081500,38346604
20131229083000,39483851
20131229084500,45990084
20131229090000,40563953
20131229091500,39231027
20131229093000,46368197
20131229094500,38008512
20131229094500,38008512
20131229100000,41148327
20131229101500,42641230
20131229103000,44951839
20131229104500,39872248
20131229110000,41642897
20131229111500,43259914
20131229113000,44464952
20131229114500,41728283
20131229120000,40877795
20131229121500,38824076
20131229123000,40879700
20131229124500,40881011
20131229130000,38867896
20131229131500,42415877
20131229133000,40156116
20131229134500,46428000
20131229140000,38245128
20131229141500,39713712
20131229143000,45569659
20131229144500,39278827
20131229150000,43011352
20131229151500,42677060
20131229153000,44358016
20131229154500,43696236
20131229160000,44836535
20131229161500,42629472
20131229163000,47173996
20131229164500,41005825
20131229170000,47545174
20131229171500,37007100
20131229173000,45361335
20131229174500,38828927
20131230080000,38598506
20131230081500,43172577
20131230083000,43511839
20131230084500,42582152
20131230090000,46350324
20131230091500,43208797
20131230093000,44889950
20131230094500,42559994
20131230100000,43715437
20131230101500,43199192
20131230103000,40013557
20131230104500,44867088
20131230110000,41094630
20131230111500,41477812
20131230113000,39815268
20131230114500,39222499
20131230120000,45098001
20131230121500,38048920
20131230123000,45751161
20131230124500,46330251
20131230130000,44777956
20131230131500,44169736
20131230133000,48639039
20131230134500,48492069
20131230140000,48018825
20131230141500,47802392
20131230143000,47630943
20131230144500,48635298
20131230150000,47371657
20131230151500,46670070
20131230153000,47772882
20131230154500,42349164
20131230160000,42104422
20131230161500,40949226
20131230163000,41223203
20131230164500,43745380
20131230164500,43745380
20131230170000,37574015
20131230171500,40204437
20131230173000,43138300
20131230174500,48966277
20131231080000,38289024
20131231081500,41967771
20131231083000,44933460
20131231084500,46592489
20131231090000,46724673
20131231091500,42985945
20131231093000,41662785
20131231094500,49094403
20131231100000,45369907
20131231101500,42300268
20131231103000,43311037
20131231104500,47509768
20131231110000,42322217
20131231111500,41234202
20131231113000,42819003
20131231114500,47133073
20131231120000,45504595
20131231121500,46744361
20131231123000,46782193
20131231124500,42319230
20131231130000,38448228
20131231131500,43006217
20131231133000,44355919
20131231134500,43034698
20131231140000,42331453
20131231141500,42313403
20131231143000,40979567
20131231144500,39219691
20131231150000,39950759
20131231151500,44638866
20131231153000,41576392
20131231154500,38601510
20131231160000,37141139
20131231161500,39799435
20131231163000,39216817
20131231164500,38827768
20131231170000,37978972
20131231171500,38601541
20131231173000,49894870
20131231174500,54507418
20140105080000,44578828
20140105081500,46846781
20140105083000,52278742
20140105084500,43196863
20140105090000,51781491
20140105091500,46941259
20140105093000,44794885
20140105094500,50537319
20140105100000,50969414
20140105101500,52217041
20140105103000,43131838
20140105104500,48436384
20140105110000,48136109
20140105111500,47553833
20140105113000,46902972
20140105114500,46560816
20140105120000,46661732
20140105121500,45990219
20140105123000,46890943
20140105124500,48834108
20140105130000,48095064
20140105131500,53742656
20140105133000,49762111
20140105134500,49842066
20140105140000,50925190
20140105141500,47161306
20140105143000,50276287
20140105144500,49669791
20140105150000,54112983
20140105151500,52656036
20140105153000,54420116
20140105154500,53104728
20140105160000,46261553
20140105161500,50481059
20140105163000,47983850
20140105164500,41283480
20140105170000,41172580
20140105171500,38671062
20140105173000,39212394
20140105174500,40571642
20140106080000,40710225
20140106081500,41558591
20140106083000,46018155
20140106084500,44162197
20140106090000,42596665
20140106091500,41611511
20140106093000,45119725
20140106094500,45311123
20140106100000,41644914
20140106101500,41214785
20140106103000,45044389
20140106104500,45485467
20140106110000,43041389
20140106111500,42328231
20140106113000,48144544
20140106114500,45257845
20140106120000,42129504
20140106121500,46200772
20140106123000,47672706
20140106124500,45001433
20140106130000,39124265
20140106131500,44677148
20140106133000,48001427
20140106134500,39716912
20140106140000,43713725
20140106141500,40809801
20140106143000,46416752
20140106144500,40196152
20140106150000,42908250
20140106151500,44885513
20140106153000,42340982
20140106154500,42818744
20140106160000,39885973
20140106161500,39260650
20140106163000,41728027
20140106164500,38685315
20140106170000,42702929
20140106171500,43224490
20140106173000,46841427
20140106174500,48576400
20140107080000,49907038
20140107081500,42418751
20140107083000,46993192
20140107084500,39815644
20140107090000,46136623
20140107091500,41277367
20140107093000,48643360
20140107094500,49051598
20140107094500,49051598
20140107100000,48871543
20140107101500,48788002
20140107103000,48612802
20140107104500,48087370
20140107104500,48087370
20140107110000,47775053
20140107111500,47505253
20140107113000,47196493
20140107114500,46983615
20140107114500,46983615
20140107120000,46798988
20140107121500,46476034
20140107123000,46189797
20140107124500,46062377
20140107124500,46062377
20140107130000,46052150
20140107131500,51829104
20140107133000,50323679
20140107134500,52595964
20140107134500,52595964
20140107140000,54353391
20140107141500,53516577
20140107143000,53295888
20140107144500,52958531
20140107144500,52958531
20140107150000,49990971
20140107151500,44529938
20140107153000,46357701
20140107154500,47209357
20140107154500,47209357
20140107160000,44994581
20140107161500,45255304
20140107163000,44307714
20140107164500,44514926
20140107164500,44514926
20140107170000,40324208
20140107171500,45312469
20140107173000,44494693
20140107174500,63863405
20140108080000,45757623
20140108081500,49997362
20140108083000,45427400
20140108084500,47432778
20140108084500,47432778
20140108090000,41659315
20140108091500,43718534
20140108093000,38915047
20140108094500,44696227
20140108094500,44696227
20140108100000,40216405
20140108101500,39703274
20140108103000,43495479
20140108104500,41043450
20140108104500,41043450
20140108110000,44305692
20140108111500,42509097
20140108113000,44033408
20140108114500,45107336
20140108114500,45107336
20140108120000,41288579
20140108121500,40122327
20140108123000,38710927
20140108124500,40399925
20140108124500,40399925
20140108130000,44795943
20140108131500,43886328
20140108133000,41243560
20140108134500,41886837
20140108134500,41886837
20140108140000,42219786
20140108141500,39700188
20140108143000,41935052
20140108144500,39501105
20140108144500,39501105
20140108150000,42719188
20140108151500,41100634
20140108153000,41845337
20140108154500,41302048
20140108154500,41302048
20140108160000,42571346
20140108161500,41209710
20140108163000,40535586
20140108164500,41795218
20140108164500,41795218
20140108170000,42699139
20140108171500,37715866
20140108173000,40353855
20140108174500,40462863
20140109080000,42210779
20140109081500,43391799
20140109083000,43387310
20140109084500,48392285
20140109084500,48392285
20140109090000,42718970
20140109091500,45262414
20140109093000,40484523
20140109094500,44612794
20140109094500,44612794
20140109100000,45224685
20140109101500,45523415
20140109103000,45226866
20140109104500,46369276
20140109104500,46369276
20140109110000,39691740
20140109111500,42447106
20140109113000,38798458
20140109114500,38886472
20140109114500,38886472
20140109120000,39520486
20140109121500,43025402
20140109123000,41001196
20140109124500,41660543
20140109124500,41660543
20140109130000,42942418
20140109131500,43579708
20140109133000,42651205
20140109133000,42651205
20140109134500,40823942
20140109134500,40823942
20140109140000,39003959
20140109140000,39003959
20140109141500,40466693
20140109141500,40466693
20140109143000,45794876
20140109143000,45794876
20140109143000,45794876
20140109144500,38504836
20140109144500,38504836
20140109150000,42547351
20140109150000,42547351
20140109151500,44872149
20140109151500,44872149
20140109153000,42178744
20140109153000,42178744
20140109154500,42930853
20140109154500,42930853
20140109160000,42435980
20140109161500,44848450
20140109163000,41246644
20140109164500,37662708
20140109164500,37662708
20140109170000,43438267
20140109171500,35788263
20140109173000,42075477
20140109174500,38817314
20140110080000,46978072
20140110081500,39666122
20140110083000,41216980
20140110084500,40105277
20140110084500,40105277
20140110090000,38515398
20140110091500,45538696
20140110093000,45638655
20140110094500,37061436
20140110094500,37061436
20140110100000,46898309
20140110101500,52747887
20140110103000,47447179
20140110104500,48146904
20140110104500,48146904
20140110110000,52297492
20140110111500,54707847
20140110113000,54215959
20140110114500,56528048
20140110114500,56528048
20140110120000,56014383
20140110121500,53333319
20140110123000,49626938
20140110124500,46740353
20140110124500,46740353
20140110130000,39578810
20140110131500,48820361
20140110133000,41259443
20140110134500,42800401
20140110134500,42800401
20140110140000,44215633
20140110141500,45318123
20140110143000,41539210
20140110144500,43471877
20140110144500,43471877
20140110150000,42693649
20140110151500,49712760
20140110153000,38609866
20140110154500,44698653
20140110154500,44698653
20140110160000,45404294
20140110161500,45663503
20140110163000,47782844
20140110164500,43905681
20140110164500,43905681
20140110170000,46245722
20140110171500,44090819
20140110173000,42946585
20140110174500,39475904
20140111080000,41601689
20140111081500,46540070
20140111083000,43034068
20140111084500,37887017
20140111084500,37887017
20140111090000,43412077
20140111091500,42521527
20140111093000,44399173
20140111094500,39328277
20140111094500,39328277
20140111100000,45760367
20140111101500,43399985
20140111103000,49147452
20140111104500,44557261
20140111104500,44557261
20140111110000,40300403
20140111111500,53769747
20140111113000,46024165
20140111114500,44927938
20140111114500,44927938
20140111120000,44363914
20140111121500,47343198
20140111123000,40184375
20140111124500,45473150
20140111124500,45473150
20140111130000,51154684
20140111131500,50361813
20140111133000,45833603
20140111134500,41629941
20140111134500,41629941
20140111140000,41633676
20140111141500,48503518
20140111143000,49115974
20140111144500,46554388
20140111144500,46554388
20140111150000,48109935
20140111151500,52836632
20140111153000,46555906
20140111154500,53369860
20140111154500,53369860
20140111160000,49707174
20140111161500,51302268
20140111163000,49924504
20140111164500,34917776
20140111164500,34917776
20140111170000,44114605
20140111171500,41805217
20140111173000,42258737
20140111174500,41424811
20140112080000,46413619
20140112081500,51709465
20140112083000,47264865
20140112084500,49361095
20140112084500,49361095
20140112090000,50718603
20140112091500,51800813
20140112093000,52649917
20140112094500,53144505
20140112094500,53144505
20140112100000,53256300
20140112101500,46908355
20140112103000,49032581
20140112104500,54212674
20140112104500,54212674
20140112110000,52787229
20140112111500,52747198
20140112113000,52426894
20140112114500,52122178
20140112114500,52122178
20140112120000,52114186
20140112121500,46112900
20140112123000,44689501
20140112124500,44578822
20140112124500,44578822
20140112130000,50745439
20140112131500,50694787
20140112133000,50741500
20140112134500,49011352
20140112134500,49011352
20140112140000,45541685
20140112141500,47639923
20140112143000,47975321
20140112144500,51081543
20140112144500,51081543
20140112150000,45911416
20140112151500,49280551
20140112153000,45448449
20140112154500,51073119
20140112154500,51073119
20140112160000,50465086
20140112161500,49682382
20140112163000,48330191
20140112164500,45765218
20140112164500,45765218
20140112170000,47951391
20140112171500,41768729
20140112173000,40317622
20140112174500,39240581
20140113080000,40986465
20140113081500,48598779
20140113083000,43232494
20140113084500,41705073
20140113084500,41705073
20140113090000,43681711
20140113091500,49130944
20140113093000,49695170
20140113094500,44270886
20140113094500,44270886
20140113100000,46268832
20140113101500,46776386
20140113103000,42063913
20140113104500,44213640
20140113104500,44213640
20140113110000,48730506
20140113111500,44271656
20140113113000,46473450
20140113114500,43997761
20140113114500,43997761
20140113120000,42958915
20140113121500,47975929
20140113123000,49749862
20140113124500,48335184
20140113124500,48335184
20140113130000,43959135
20140113131500,48823440
20140113133000,56777990
20140113134500,44222221
20140113134500,44222221
20140113140000,48906637
20140113141500,41921392
20140113143000,41027311
20140113144500,41910051
20140113144500,41910051
20140113150000,41359470
20140113151500,43707149
20140113153000,40514311
20140113154500,39814693
20140113154500,39814693
20140113160000,46574728
20140113161500,47441670
20140113163000,49892567
20140113164500,47490168
20140113164500,47490168
20140113170000,39807400
20140113171500,45164813
20140113173000,40677391
20140113174500,45953846
20140114080000,42087658
20140114081500,42372438
20140114083000,41313712
20140114084500,36613565
20140114084500,36613565
20140114090000,41773285
20140114091500,46163024
20140114093000,43221878
20140114094500,43525831
20140114094500,43525831
20140114100000,40909889
20140114101500,41572352
20140114103000,46997774
20140114104500,38852339
20140114104500,38852339
20140114110000,38351478
20140114111500,46325485
20140114113000,42833010
20140114114500,41167315
20140114114500,41167315
20140114120000,44828201
20140114121500,42422823
20140114123000,41996991
20140114124500,38131427
20140114124500,38131427
20140114130000,37651808
20140114131500,41271695
20140114133000,40516154
20140114134500,37659212
20140114134500,37659212
20140114140000,43289906
20140114141500,42973682
20140114143000,45556214
20140114144500,44512334
20140114144500,44512334
20140114150000,42641850
20140114151500,43266163
20140114153000,39130592
20140114154500,40917037
20140114154500,40917037
20140114160000,47421660
20140114161500,39055628
20140114163000,39939482
20140114164500,41888094
20140114164500,41888094
20140114170000,45828103
20140114171500,42234672
20140114173000,37016220
20140114174500,47970878
20140115080000,44079977
20140115081500,44741497
20140115083000,48114132
20140115084500,50461541
20140115084500,50461541
20140115090000,52135774
20140115091500,53883299
20140115093000,45349946
20140115094500,41459976
20140115094500,41459976
20140115100000,47427135
20140115101500,41494877
20140115103000,46124441
20140115104500,51035911
20140115104500,51035911
20140115110000,46926692
20140115111500,43576305
20140115113000,41585004
20140115114500,43586062
20140115114500,43586062
20140115120000,43051820
20140115121500,46422377
20140115123000,44270712
20140115124500,40133136
20140115124500,40133136
20140115130000,44899922
20140115131500,44516784
20140115133000,42050516
20140115134500,38932502
20140115134500,38932502
20140115140000,41654034
20140115141500,41642287
20140115143000,41476807
20140115144500,41386593
20140115144500,41386593
20140115150000,41211026
20140115151500,39097682
20140115153000,41311746
20140115154500,43186348
20140115154500,43186348
20140115160000,42218049
20140115161500,40826442
20140115163000,42041172
20140115164500,41190971
20140115164500,41190971
20140115170000,44665430
20140115171500,42701551
20140115173000,39119696
20140115174500,42446956
20140116080000,46731320
20140116081500,51872499
20140116083000,47419521
20140116084500,49604832
20140116084500,49604832
20140116090000,51084972
20140116091500,52242569
20140116093000,53035929
20140116094500,53399688
20140116094500,53399688
20140116100000,53545410
20140116101500,53516531
20140116103000,53311914
20140116104500,53036929
20140116104500,53036929
20140116110000,52693345
20140116111500,52339184
20140116113000,51964528
20140116114500,51634098
20140116114500,51634098
20140116120000,51250220
20140116121500,50867700
20140116123000,50515216
20140116124500,50220452
20140116124500,50220452
20140116130000,49992425
20140116131500,49891711
20140116133000,49804916
20140116134500,49807436
20140116134500,49807436
20140116140000,49835618
20140116141500,49956070
20140116143000,50107839
20140116144500,50261418
20140116144500,50261418
20140116150000,50407223
20140116151500,50514291
20140116153000,50505059
20140116154500,50327826
20140116154500,50327826
20140116160000,49956208
20140116161500,49181575
20140116163000,47733228
20140116164500,45491229
20140116164500,45491229
20140116170000,48066953
20140116171500,42590982
20140116173000,42719040
20140116174500,39419452
20140117080000,47577464
20140117081500,47035127
20140117083000,43989311
20140117084500,47781247
20140117084500,47781247
20140117090000,45370214
20140117091500,44926070
20140117093000,47884383
20140117094500,42024329
20140117094500,42024329
20140117100000,43380923
20140117101500,46619269
20140117103000,42526316
20140117104500,45617385
20140117104500,45617385
20140117110000,42445168
20140117111500,45678744
20140117113000,48903494
20140117114500,49155339
20140118080000,48916214
20140118081500,44371755
20140118083000,47556473
20140118084500,49743062
20140118084500,49743062
20140118090000,51019034
20140118091500,51871048
20140118093000,52573840
20140118094500,52943699
20140118094500,52943699
20140118100000,53092785
20140118101500,52980227
20140118103000,52782052
20140118104500,52476639
20140118104500,52476639
20140118110000,52069415
20140118111500,51700621
20140118113000,51311361
20140118114500,50917248
20140118114500,50917248
20140118120000,50533794
20140118121500,50184343
20140118123000,49826915
20140118124500,49585257
20140118124500,49585257
20140118130000,49374487
20140118131500,49234084
20140118133000,49171799
20140118134500,49182214
20140118134500,49182214
20140118140000,49211597
20140118141500,49301525
20140118143000,49467446
20140118144500,49623732
20140118144500,49623732
20140118150000,49756726
20140118151500,49870632
20140118153000,49915145
20140118154500,49789976
20140118154500,49789976
20140118160000,49458644
20140118161500,48776761
20140118163000,47511453
20140118164500,45432482
20140118164500,45432482
20140118170000,48238524
20140118171500,43092345
20140118173000,44356827
20140118174500,43727739
20140119080000,47230623
20140119081500,44792423
20140119083000,48216357
20140119084500,50488246
20140119090000,52036112
20140119091500,52944696
20140119093000,53550560
20140119094500,53876166
20140119100000,53989118
20140119101500,53946955
20140119103000,53779085
20140119104500,53575750
20140119110000,53241562
20140119111500,52999921
20140119113000,53087542
20140119114500,48324611
20140119120000,43531058
20140119121500,38916103
20140119123000,50444144
20140119124500,46324568
20140119130000,49132303
20140119131500,45522538
20140119133000,40535881
20140119134500,48652383
20140119140000,49604808
20140119141500,37374402
20140119143000,40889112
20140119144500,37582815
20140119150000,44196129
20140119151500,44309973
20140119153000,46179297
20140119154500,47887301
20140119160000,47265991
20140119161500,46913986
20140119163000,45549750
20140119164500,48768628
20140119170000,45319546
20140119171500,39845726
20140119173000,41384460
20140119174500,42881046
20140120080000,48347898
20140120081500,45644905
20140120083000,48732995
20140120084500,50834187
20140120090000,52050876
20140120091500,53029426
20140120093000,53738567
20140120094500,53974871
20140120100000,54025965
20140120101500,53791399
20140120103000,53501466
20140120104500,53128489
20140120110000,52700204
20140120111500,52293254
20140120113000,51857954
20140120114500,51467290
20140120120000,51074080
20140120121500,50682008
20140120123000,50335030
20140120124500,50011460
20140120130000,49782733
20140120131500,49643354
20140120133000,49542479
20140120134500,49552115
20140120140000,49562204
20140120141500,49648573
20140120143000,49820431
20140120144500,50002793
20140120150000,50185340
20140120151500,50301878
20140120153000,50328644
20140120154500,50262201
20140120160000,49684830
20140120161500,48515908
20140120163000,51301101
20140120164500,46153544
20140120170000,43815366
20140120171500,41412998
20140120173000,44862716
20140120174500,46673786
20140121080000,44497784
20140121081500,41347213
20140121083000,45500062
20140121084500,40893990
20140121090000,42341855
20140121091500,46501240
20140121093000,46500791
20140121094500,53350922
20140121100000,55251030
20140121101500,54879987
20140121103000,54784893
20140121104500,54223876
20140121110000,53726011
20140121111500,53570573
20140121113000,54052317
20140121114500,52092295
20140121120000,52039934
20140121121500,54128331
20140121123000,42727567
20140121124500,41433574
20140121130000,42193399
20140121131500,41640258
20140121133000,41756336
20140121134500,40813481
20140121140000,40730541
20140121141500,44102166
20140121143000,43622642
20140121144500,39827035
20140121150000,40669487
20140121151500,41040904
20140121153000,43102254
20140121154500,46150355
20140121160000,41904808
20140121161500,43087657
20140121163000,46890906
20140121164500,45469577
20140121170000,48706557
20140121171500,46281879
20140121173000,44016308
20140121174500,40325306
20140122080000,48590433
20140122081500,53605642
20140122083000,49148573
20140122084500,51296733
20140122084500,51296733
20140122090000,53163755
20140122091500,54286950
20140122093000,55016749
20140122094500,55340408
20140122094500,55340408
20140122100000,55375605
20140122101500,55321841
20140122103000,54946490
20140122104500,54743203
20140122104500,54743203
20140122110000,54207752
20140122111500,53849967
20140122113000,53298808
20140122114500,52828295
20140122114500,52828295
20140122120000,52468278
20140122121500,52192592
20140122123000,51925562
20140122124500,51144284
20140122124500,51144284
20140122130000,50843308
20140122131500,50600613
20140122133000,50443974
20140122134500,50379836
20140122134500,50379836
20140122140000,50376880
20140122141500,50390274
20140122143000,50507625
20140122144500,50666526
20140122144500,50666526
20140122150000,50858646
20140122151500,50934362
20140122153000,50993748
20140122154500,50876995
20140122154500,50876995
20140122160000,50558794
20140122161500,49996120
20140122163000,48977972
20140122164500,47185859
20140122164500,47185859
20140122170000,44230924
20140122171500,45435415
20140122173000,42688494
20140122174500,41398467
20140123080000,49105838
20140123081500,46824390
20140123083000,49535454
20140123084500,52644670
20140123084500,52644670
20140123090000,54113010
20140123091500,45652930
20140123093000,46133073
20140123094500,46664749
20140123094500,46664749
20140123100000,45870670
20140123101500,45407919
20140123103000,44768397
20140123104500,44347620
20140123104500,44347620
20140123110000,43951915
20140123111500,49304705
20140123113000,48804489
20140123114500,48175440
