20131219111500,-8.449438,-752,89,-0.024000,58940,38743719,50965949,-12222230,-0.239812,11
20131219113000,-7.797753,-694,89,-0.021000,59906.66666666667,38328341,50625823,-12297482,-0.242909,11
20131219114500,-6.820225,-607,89,-0.018000,61271.428571428565,38037785,50365519,-12327734,-0.244765,11
20131219114500,-6.820225,-607,89,-0.018000,61299.999999999985,38037785,50365519,-12327734,-0.244765,11
20131219120000,-4.719101,-420,89,-0.012000,61673.33333333333,37469903,50021853,-12551950,-0.250929,12
20131219121500,-2.943820,-262,89,-0.003000,60573.33333333333,37495373,49809783,-12314410,-0.247229,12
20131219123000,-2.056180,-183,89,-0.009000,60433.33333333334,37229213,49543781,-12314568,-0.248559,12
20131219124500,-1.808989,-161,89,-0.006000,59526.66666666667,37433379,49555607,-12122228,-0.244619,12
20131219130000,-3.415730,-304,89,-0.018000,58300,37081238,49442707,-12361469,-0.250016,13
20131219131500,-7.179775,-639,89,-0.028000,56740,36888696,49289847,-12401151,-0.251596,13
20131219133000,-12.179775,-1084,89,-0.053000,54379.99999999999,36720045,49176619,-12456574,-0.253303,13
20131219134500,-19.022472,-1693,89,-0.080000,52280,36510510,49136423,-12625913,-0.256956,13
20131219140000,-26.808989,-2386,89,-0.114000,50473.33333333333,36412932,49221556,-12808624,-0.260224,14
20131219140000,-26.808989,-2386,89,-0.114000,51600]],36412932,49221556,-12808624,-0.260224,14
20131219141500,-33.988764,-3025,89,-0.142000,47520,36328404,49293069,-12964665,-0.263012,14
20131219143000,-41.044944,-3653,89,-0.177000,44246.666666666664,36421329,49324197,-12902868,-0.261593,14
20131219144500,-47.977528,-4270,89,-0.217000,40800,36388167,49462034,-13073867,-0.264321,14
20131219144500,-47.977528,-4270,89,-0.217000,41227.27272727272,36388167,49462034,-13073867,-0.264321,14
20131219150000,-55.112360,-4905,89,-0.266000,36833.33333333333,36547694,49526141,-12978447,-0.262052,15
20131219151500,-62.359551,-5550,89,-0.316000,32626.666666666668,36695815,49468979,-12773164,-0.258206,15
20131219153000,-69.247191,-6163,89,-0.362000,27980.000000000004,36782328,49261842,-12479514,-0.25333,15
20131219154500,-75.573034,-6726,89,-0.439000,23366.666666666664,36543507,48612891,-12069384,-0.248275,15
20131219160000,-79.651685,-7089,89,-0.488000,18346.666666666668,36609161,47437461,-10828300,-0.228265,16
20131219161500,-81.404494,-7245,89,-0.522000,13206.666666666666,35973922,47119288,-11145366,-0.236535,16
20131219163000,-82.550562,-7347,89,-0.590000,8500,34097067,44253515,-10156448,-0.229506,16
20131219164500,-79.808989,-7103,89,-0.610000,4239.999999999999,36592771,46204683,-9611912,-0.208029,16
20131219170000,-67.640449,-6020,89,-0.567000,1626.666666666667,37627789,45058794,-7431005,-0.164918,17
20131219171500,-45.235955,-4026,89,-0.395000,53.333333333333,42237884,42827342,-589458,-0.0137636,17
20131219173000,-15.764045,-1403,89,-0.156000,-366.666666666667,39550588,40286590,-736002,-0.0182692,17
20131219174500,-0.134831,-12,89,0.250000,-564.285714285714,36740686,38736941,-1996255,-0.0515336,17
20131220080000,0.089888,8,89,0.219000,9893.333333333334,45913156,46365683,-452527,-0.00975996,08
20131220081500,138.606742,12336,89,0.166000,8813.333333333332,45215589,44865145,350444,0.00781105,08
20131220083000,83.910112,7468,89,0.210000,18406.666666666664,37592003,44575411,-6983408,-0.156665,08
20131220084500,150.651685,13408,89,0.205000,17173.333333333332,38527411,49288534,-10761123,-0.218329,08
20131220090000,131.179775,11675,89,0.187000,23353.333333333336,39775235,45768996,-5993761,-0.130957,09
20131220091500,126.123596,11225,89,0.187000,30566.666666666664,41828675,47770187,-5941512,-0.124377,09
20131220093000,122.359551,10890,89,0.182000,30306.66666666667,40646479,46916213,-6269734,-0.133637,09
20131220094500,104.764045,9324,89,0.122000,32206.66666666667,41253772,48504566,-7250794,-0.149487,09
20131220100000,91.280899,8124,89,0.112000,42686.66666666667,38041822,44381870,-6340048,-0.142852,10
20131220101500,85.000000,7565,89,0.129000,49386.666666666664,37047575,44037788,-6990213,-0.158732,10
20131220103000,39.415730,3508,89,-0.007000,51820,39902791,48912404,-9009613,-0.184199,10
20131220104500,-36.977528,-3291,89,-0.137000,53760,38865349,47962896,-9097547,-0.189679,10
20131220110000,-24.954545,-2196,88,-0.032000,55313.33333333334,37991797,47508701,-9516904,-0.200319,11
20131220111500,-11.089888,-987,89,-0.029000,56753.33333333333,37608406,47223423,-9615017,-0.203607,11
20131220113000,-9.494382,-845,89,-0.026000,57646.66666666667,37267776,46856371,-9588595,-0.204638,11
20131220114500,-7.674157,-683,89,-0.023000,58193.33333333333,36846718,46437111,-9590393,-0.206524,11
20131220120000,-6.033708,-537,89,-0.017000,58300,36390356,46025872,-9635516,-0.20935,12
20131220121500,-4.707865,-419,89,-0.012000,58166.66666666666,36180893,45744515,-9563622,-0.209066,12
20131220123000,-3.719101,-331,89,-0.012000,57880,35817185,45501451,-9684266,-0.212834,12
20131220124500,-3.797753,-338,89,-0.012000,56913.33333333334,35458832,45256438,-9797606,-0.216491,12
20131220130000,-5.471910,-487,89,-0.018000,55786.666666666664,35048383,45098839,-10050456,-0.222854,13
20131220131500,-8.966292,-798,89,-0.035000,54293.333333333336,34819621,45010007,-10190386,-0.226403,13
20131220133000,-13.404494,-1193,89,-0.056000,52779.99999999999,34630806,44885704,-10254898,-0.228467,13
20131220134500,-19.460674,-1732,89,-0.079000,50333.33333333333,34475807,44845291,-10369484,-0.231228,13
20131220140000,-26.853933,-2390,89,-0.112000,48146.66666666667,34324726,44851077,-10526351,-0.234696,14
20131220141500,-33.730337,-3002,89,-0.135000,45540,34512302,44942269,-10429967,-0.232075,14
20131220143000,-40.011236,-3561,89,-0.165000,43453.33333333334,34570899,45132942,-10562043,-0.234021,14
20131220144500,-46.022472,-4096,89,-0.156000,38026.66666666667,35601067,45363104,-9762037,-0.215198,14
20131220150000,-44.314607,-3944,89,-0.116000,36466.666666666664,34406790,45088001,-10681211,-0.236897,15
20131220151500,-26.606742,-2368,89,-0.101000,25720.000000000004,37291836,51117088,-13825252,-0.270462,15
20131220153000,-25.662921,-2284,89,-0.041000,10880,41949656,45952089,-4002433,-0.0871001,15
20131220154500,-18.134831,-1614,89,-0.079000,9166.666666666668,35495888,43959838,-8463950,-0.192538,15
20131220160000,-18.056180,-1607,89,-0.089000,12613.333333333332,35789773,44604570,-8814797,-0.197621,16
20131220161500,-45.932584,-4088,89,-0.335000,10146.666666666666,35154927,44761731,-9606804,-0.214621,16
20131220163000,-50.876404,-4528,89,-0.222000,9753.333333333334,35894009,45747588,-9853579,-0.21539,16
20131220164500,-43.853933,-3903,89,-0.357000,4260,37758788,44271010,-6512222,-0.147099,16
20131220170000,-44.898876,-3996,89,-0.387000,1286.666666666667,36283176,42921687,-6638511,-0.154666,17
20131220171500,-28.292135,-2518,89,-0.240000,-233.333333333333,43739788,44337928,-598140,-0.0134905,17
20131220173000,-9.247191,-823,89,-0.222000,-433.333333333333,50447356,53168555,-2721199,-0.0511806,17
20131220174500,-1.382022,-123,89,0.000000,-400,35752113,44285744,-8533631,-0.192695,17
20131221080000,-0.112360,-10,89,0.268000,9173.333333333332,43146958,44387612,-1240654,-0.0279505,08
20131221081500,184.460674,16417,89,0.230000,13766.666666666668,45618821,49754161,-4135340,-0.0831155,08
20131221083000,171.101124,15228,89,0.216000,18140,48532746,50490202,-1957456,-0.038769,08
20131221084500,160.887640,14319,89,0.208000,22086.666666666668,41082627,43652943,-2570316,-0.0588807,08
20131221090000,151.471910,13481,89,0.198000,26159.999999999996,41181776,44559675,-3377899,-0.0758062,09
20131221091500,142.471910,12680,89,0.193000,30973.333333333336,41232204,45250154,-4017950,-0.0887942,09
20131221093000,132.617978,11803,89,0.185000,37660,40821115,45615216,-4794101,-0.105099,09
20131221094500,121.561798,10819,89,0.175000,41739.99999999999,40276979,45668294,-5391315,-0.118054,09
20131221100000,106.292135,9460,89,0.157000,45506.66666666666,39993826,45719867,-5726041,-0.125242,10
20131221101500,83.471910,7429,89,0.126000,48586.66666666667,39557744,45612729,-6054985,-0.132748,10
20131221103000,41.730337,3714,89,0.004000,51066.666666666664,38912190,45371003,-6458813,-0.142356,10
20131221104500,-25.696629,-2287,89,-0.094000,54260,36282964,46912224,-10629260,-0.226578,10
20131221110000,-13.887640,-1236,89,-0.006000,55153.33333333333,32508262,49916756,-17408494,-0.348751,11
20131221111500,0.876404,78,89,0.018000,52560,37006161,47428954,-10422793,-0.219756,11
20131221113000,19.415730,1728,89,0.025000,50120,39866667,47625601,-7758934,-0.162915,11
20131221114500,21.213483,1888,89,0.092000,53146.66666666666,38258699,46369918,-8111219,-0.174924,11
20131221120000,21.303371,1896,89,0.086000,55286.66666666667,31154589,41636877,-10482288,-0.251755,12
20131221121500,28.067416,2498,89,0.096000,64200.000000000015,33005073,44267494,-11262421,-0.254417,12
20131221123000,34.505618,3071,89,-0.076000,33913.33333333333,27470176,36508809,-9038633,-0.247574,12
20131221124500,4.741573,422,89,0.008000,35353.333333333336,37706215,54091043,-16384828,-0.302912,12
20131221130000,15.550562,1384,89,0.119000,51033.33333333333,42792656,50012995,-7220339,-0.144369,13
20131221131500,42.348315,3769,89,-0.036000,39253.33333333333,36310558,47468672,-11158114,-0.235063,13
20131221133000,5.258427,468,89,-0.042000,55240,41280299,50148777,-8868478,-0.176843,13
20131221134500,28.842697,2567,89,-0.046000,39160,35549419,51792796,-16243377,-0.313622,13
20131221140000,19.325843,1720,89,-0.049000,32546.666666666664,29303437,43773418,-14469981,-0.330565,14
20131221141500,-24.921348,-2218,89,-0.035000,31740,37078245,54994916,-17916671,-0.325788,14
